seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	64237723	64237732	10	*	X1179	57522	64238541	64541613	303073	+	808	upstream	808	SRGAP1
chr12	64237767	64237779	13	*	X1180	57522	64238541	64541613	303073	+	761	upstream	761	SRGAP1
chr12	64616100	64616113	14	*	X1181	144577	64586419	64616076	29658	-	23	upstream	23	C12orf66
chr12	64845829	64845843	15	*	X1182	29110	64845840	64895899	50060	+	0	overlapStart	0	TBK1
chr12	72233392	72233402	11	*	X1183	64786	72233487	72320629	87143	+	84	upstream	84	TBC1D15
chr12	77157842	77157852	11	*	X1184	23390	77157854	77247474	89621	+	1	upstream	1	ZDHHC17
chr12	95397580	95397590	11	*	X1185	55967	95365104	95397489	32386	-	90	upstream	90	NDUFA12
chr12	96794181	96794190	10	*	X1186	5128	96672039	96794366	122328	-	0	inside	175	CDK17
chr12	107349563	107349575	13	*	X1187	90488	107349544	107367813	18270	+	0	inside	18	TMEM263
chr12	108155044	108155056	13	*	X1191	11108	108126643	108155021	28379	-	22	upstream	22	PRDM4
chr12	109251518	109251529	12	*	X1193	1610	109252708	109294710	42003	+	1178	upstream	1178	DAO
chr12	109251518	109251529	12	*	X1193	54434	109176466	109251359	74894	-	158	upstream	158	SSH1
chr12	109251588	109251596	9	*	X1194	1610	109252708	109294710	42003	+	1111	upstream	1111	DAO
chr12	109251588	109251596	9	*	X1194	54434	109176466	109251359	74894	-	228	upstream	228	SSH1
chr12	109251638	109251646	9	*	X1195	1610	109252708	109294710	42003	+	1061	upstream	1061	DAO
chr12	109251638	109251646	9	*	X1195	54434	109176466	109251359	74894	-	278	upstream	278	SSH1
chr12	110434176	110434187	12	*	X1196	9815	110367607	110434194	66588	-	0	inside	6	GIT2
chr12	112279745	112279755	11	*	X1197	8550	112280032	112331228	51197	+	276	upstream	276	MAPKAPK5
chr12	112279991	112280000	10	*	X1198	8550	112280032	112331228	51197	+	31	upstream	31	MAPKAPK5
chr12	112450998	112451006	9	*	X1199	10961	112451152	112461024	9873	+	145	upstream	145	ERP29
chr12	112450998	112451006	9	*	X1199	89894	112369087	112451023	81937	-	0	inside	16	TMEM116
chr12	113623393	113623401	9	*	X1200	79039	113594978	113623284	28307	-	108	upstream	108	DDX54
chr12	113623393	113623401	9	*	X1200	84934	113623555	113630119	6565	+	153	upstream	153	RITA1
chr12	117628286	117628300	15	*	X1201	23014	117581585	117628300	46716	-	0	inside	0	FBXO21
chr12	120907613	120907615	3	*	X1202	8655	120907660	120936298	28639	+	44	upstream	44	DYNLL1
chr12	120907613	120907615	3	*	X1202	8683	120899471	120907558	8088	-	54	upstream	54	SRSF9
chr12	122326563	122326571	9	*	X1203	3242	122277433	122326517	49085	-	45	upstream	45	HPD
chr12	122326563	122326571	9	*	X1203	5715	122326637	122355771	29135	+	65	upstream	65	PSMD9
chr12	122459824	122459835	12	*	X1204	605	122459861	122499950	40090	+	25	upstream	25	BCL7A
chr12	122459838	122459864	27	*	X1205	605	122459861	122499950	40090	+	0	overlapStart	0	BCL7A
chr12	122459867	122459878	12	*	X1206	605	122459861	122499950	40090	+	0	inside	5	BCL7A
chr12	123459889	123459891	3	*	X1207	23457	123405498	123459752	54255	-	136	upstream	136	ABCB9
chr12	123717691	123717701	11	*	X1208	10198	123640946	123717658	76713	-	32	upstream	32	MPHOSPH9
chr12	123717691	123717701	11	*	X1208	91574	123717844	123742506	24663	+	142	upstream	142	C12orf65
chr12	124457748	124457765	18	*	X1209	100533183	124457762	124800570	342809	+	0	overlapStart	0	ZNF664-RFLNA
chr12	124457748	124457765	18	*	X1209	144348	124457762	124499986	42225	+	0	overlapStart	0	ZNF664
chr12	124457748	124457765	18	*	X1209	80212	124420955	124457163	36209	-	584	upstream	584	CCDC92
chr12	124457796	124457809	14	*	X1210	100533183	124457762	124800570	342809	+	0	inside	33	ZNF664-RFLNA
chr12	124457796	124457809	14	*	X1210	144348	124457762	124499986	42225	+	0	inside	33	ZNF664
chr12	124457796	124457809	14	*	X1210	80212	124420955	124457163	36209	-	632	upstream	632	CCDC92
chr12	125052338	125052349	12	*	X1211	9612	124808957	125052010	243054	-	327	upstream	327	NCOR2
chr12	125052354	125052362	9	*	X1212	9612	124808957	125052010	243054	-	343	upstream	343	NCOR2
chr12	125052365	125052379	15	*	X1213	9612	124808957	125052010	243054	-	354	upstream	354	NCOR2
chr12	133707072	133707080	9	*	X1217	101060200	133696555	133707059	10505	-	12	upstream	12	ZNF891
chr12	133707072	133707080	9	*	X1217	10795	133707213	133783697	76485	+	132	upstream	132	ZNF268
chr12	133707072	133707080	9	*	X1217	7556	133707213	133736049	28837	+	132	upstream	132	ZNF10
chr12	133707099	133707113	15	*	X1218	101060200	133696555	133707059	10505	-	39	upstream	39	ZNF891
chr12	133707099	133707113	15	*	X1218	10795	133707213	133783697	76485	+	99	upstream	99	ZNF268
chr12	133707099	133707113	15	*	X1218	7556	133707213	133736049	28837	+	99	upstream	99	ZNF10
chr12	133707152	133707167	16	*	X1219	101060200	133696555	133707059	10505	-	92	upstream	92	ZNF891
chr12	133707152	133707167	16	*	X1219	10795	133707213	133783697	76485	+	45	upstream	45	ZNF268
chr12	133707152	133707167	16	*	X1219	7556	133707213	133736049	28837	+	45	upstream	45	ZNF10
chr13	21100033	21100041	9	*	X1220	51084	20977806	21100012	122207	-	20	upstream	20	CRYL1
chr13	21348065	21348074	10	*	X1221	221143	21303073	21348095	45023	-	0	inside	20	EEF1AKMT1
chr13	25875711	25875720	10	*	X1222	9818	25875666	25916561	40896	+	0	inside	44	NUP58
chr13	26828912	26828920	9	*	X1225	1024	26828756	26978569	149814	+	0	inside	155	CDK8
chr13	28713653	28713688	36	*	X1226	100288730	28710980	28713311	2332	-	341	upstream	341	PAN3-AS1
chr13	32889568	32889576	9	*	X1230	675	32889617	32973809	84193	+	40	upstream	40	BRCA2
chr13	36920657	36920664	8	*	X1231	100507135	36920568	36943872	23305	+	0	inside	88	SPART-AS1
chr13	45151944	45151952	9	*	X1232	8848	45006279	45150701	144423	-	1242	upstream	1242	TSC22D1
chr13	48669238	48669247	10	*	X1233	29079	48649864	48669277	19414	-	0	inside	29	MED4
chr13	52027486	52027494	9	*	X1234	26512	51935701	52027275	91575	-	210	upstream	210	INTS6
chr13	52158432	52158436	5	*	X1235	115825	52158484	52336171	177688	+	47	upstream	47	WDFY2
chr13	79980684	79980692	9	*	X1241	100505538	79980444	79998468	18025	+	0	inside	239	RBM26-AS1
chr13	79980684	79980692	9	*	X1241	64062	79894100	79979923	85824	-	760	upstream	760	RBM26
chr13	100633760	100633769	10	*	X1244	7546	100634026	100639019	4994	+	256	upstream	256	ZIC2
chr13	100633848	100633865	18	*	X1245	7546	100634026	100639019	4994	+	160	upstream	160	ZIC2
chr13	107187955	107187959	5	*	X1246	1948	107142079	107187388	45310	-	566	upstream	566	EFNB2
chr13	113242345	113242353	9	*	X1248	10426	113139328	113242481	103154	-	0	inside	127	TUBGCP3
chr13	113242511	113242519	9	*	X1249	10426	113139328	113242481	103154	-	29	upstream	29	TUBGCP3
chr13	113242727	113242735	9	*	X1250	10426	113139328	113242481	103154	-	245	upstream	245	TUBGCP3
chr13	113344477	113344488	12	*	X1251	23250	113344643	113541482	196840	+	154	upstream	154	ATP11A
chr13	113863340	113863348	9	*	X1252	55795	113831853	113863029	31177	-	310	upstream	310	PCID2
chr13	113863340	113863348	9	*	X1252	8451	113863086	113919392	56307	+	0	inside	253	CUL4A
chr13	113951497	113951505	9	*	X1253	3916	113951469	113977741	26273	+	0	inside	27	LAMP1
chr13	114238522	114238530	9	*	X1254	7027	114239003	114295788	56786	+	472	upstream	472	TFDP1
chr13	114238539	114238547	9	*	X1255	7027	114239003	114295788	56786	+	455	upstream	455	TFDP1
chr13	114238564	114238572	9	*	X1256	7027	114239003	114295788	56786	+	430	upstream	430	TFDP1
chr13	114238608	114238617	10	*	X1257	7027	114239003	114295788	56786	+	385	upstream	385	TFDP1
chr13	114238638	114238647	10	*	X1258	7027	114239003	114295788	56786	+	355	upstream	355	TFDP1
chr13	114238678	114238689	12	*	X1259	7027	114239003	114295788	56786	+	313	upstream	313	TFDP1
chr13	114238778	114238789	12	*	X1260	7027	114239003	114295788	56786	+	213	upstream	213	TFDP1
chr13	114238824	114238844	21	*	X1261	7027	114239003	114295788	56786	+	158	upstream	158	TFDP1
chr13	114238847	114238858	12	*	X1262	7027	114239003	114295788	56786	+	144	upstream	144	TFDP1
chr13	115079967	115079975	9	*	X1265	283489	115079965	115092803	12839	+	0	inside	1	CHAMP1
chr14	23451919	23451928	10	*	X1267	84962	23440410	23451848	11439	-	70	upstream	70	AJUBA
chr14	24740847	24740856	10	*	X1268	5875	24734744	24740833	6090	-	13	upstream	13	RABGGTA
chr14	24740937	24740940	4	*	X1269	5875	24734744	24740833	6090	-	103	upstream	103	RABGGTA
chr14	31677226	31677235	10	*	X1270	25831	31569324	31676915	107592	-	310	upstream	310	HECTD1
chr14	34931278	34931286	9	*	X1271	171546	34902144	34931468	29325	-	0	inside	181	SPTSSA
chr14	35450394	35450432	39	*	X1272	6729	35452104	35498773	46670	+	1671	upstream	1671	SRP54
chr14	50053168	50053177	10	*	X1273	6235	50043390	50053134	9745	-	33	upstream	33	RPS29
chr14	50065650	50065658	9	*	X1274	122769	50065415	50081390	15976	+	0	inside	234	LRR1
chr14	60558901	60558911	11	*	X1276	64430	60558629	60635851	77223	+	0	inside	271	PCNX4
chr14	62229067	62229078	12	*	X1279	6617	62229075	62263146	34072	+	0	overlapStart	0	SNAPC1
chr14	64970574	64970596	23	*	X1280	22890	64970703	65000408	29706	+	106	upstream	106	ZBTB1
chr14	64970598	64970601	4	*	X1281	22890	64970703	65000408	29706	+	101	upstream	101	ZBTB1
chr14	65569157	65569166	10	*	X1282	4149	65472819	65569413	96595	-	0	inside	246	MAX
chr14	65569197	65569209	13	*	X1283	4149	65472819	65569413	96595	-	0	inside	203	MAX
chr14	65569257	65569265	9	*	X1284	4149	65472819	65569413	96595	-	0	inside	147	MAX
chr14	67826757	67826765	9	*	X1286	1965	67827034	67853233	26200	+	268	upstream	268	EIF2S1
chr14	67826757	67826765	9	*	X1286	51382	67804581	67826720	22140	-	36	upstream	36	ATP6V1D
chr14	69445782	69445789	8	*	X1287	161159	69446399	69454180	7782	+	609	upstream	609	ACTN1-AS1
chr14	69445782	69445789	8	*	X1287	87	69340840	69446083	105244	-	0	inside	293	ACTN1
chr14	69726785	69726793	9	*	X1288	57452	69726681	69821190	94510	+	0	inside	103	GALNT16
chr14	70078165	70078176	12	*	X1289	9766	70078310	70181861	103552	+	133	upstream	133	SUSD6
chr14	71108333	71108337	5	*	X1290	23508	71108504	71142077	33574	+	166	upstream	166	TTC9
chr14	74111680	74111692	13	*	X1291	83544	74111578	74170431	58854	+	0	inside	101	DNAL1
chr14	74417069	74417077	9	*	X1293	145483	74399695	74417117	17423	-	0	inside	39	FAM161B
chr14	89029352	89029360	9	*	X1296	79882	89029253	89079853	50601	+	0	inside	98	ZC3H14
chr14	90526836	90526844	9	*	X1297	56659	90528108	90652195	124088	+	1263	upstream	1263	KCNK13
chr14	91976894	91976902	9	*	X1299	55671	91923956	91976813	52858	-	80	upstream	80	PPP4R3A
chr14	93799556	93799562	7	*	X1300	55727	93703896	93799385	95490	-	170	upstream	170	BTBD7
chr14	93799556	93799562	7	*	X1300	57578	93799565	94173689	374125	+	2	upstream	2	UNC79
chr14	100071768	100071776	9	*	X1301	317762	99977603	100070727	93125	-	1040	upstream	1040	CCDC85C
chr15	34502273	34502281	9	*	X1307	79768	34432875	34502297	69423	-	0	inside	15	KATNBL1
chr15	35280457	35280467	11	*	X1310	54989	35270542	35280497	9956	-	0	inside	29	ZNF770
chr15	35838354	35838367	14	*	X1311	100507466	35838396	36151202	312807	+	28	upstream	28	DPH6-DT
chr15	35838354	35838367	14	*	X1311	89978	35663170	35838404	175235	-	0	inside	36	DPH6
chr15	38543726	38543746	21	*	X1312	161742	38545052	38649450	104399	+	1305	upstream	1305	SPRED1
chr15	38543900	38543945	46	*	X1313	161742	38545052	38649450	104399	+	1106	upstream	1106	SPRED1
chr15	38544132	38544146	15	*	X1314	161742	38545052	38649450	104399	+	905	upstream	905	SPRED1
chr15	43622483	43622492	10	*	X1315	161823	43622872	43646096	23225	+	379	upstream	379	ADAL
chr15	43622504	43622513	10	*	X1316	161823	43622872	43646096	23225	+	358	upstream	358	ADAL
chr15	43663953	43663954	2	*	X1317	146050	43650370	43662258	11889	-	1694	upstream	1694	ZSCAN29
chr15	44955698	44955706	9	*	X1318	80208	44854894	44955876	100983	-	0	inside	169	SPG11
chr15	45815011	45815022	12	*	X1319	7782	45774680	45815002	40323	-	8	upstream	8	SLC30A4
chr15	51915095	51915103	9	*	X1320	23312	51739921	51914967	175047	-	127	upstream	127	DMXL2
chr15	51915186	51915199	14	*	X1321	23312	51739921	51914967	175047	-	218	upstream	218	DMXL2
chr15	51915252	51915260	9	*	X1322	23312	51739921	51914967	175047	-	284	upstream	284	DMXL2
chr15	52311579	52311589	11	*	X1323	5597	52311411	52358462	47052	+	0	inside	167	MAPK6
chr15	59225955	59225966	12	*	X1328	79811	59171244	59225852	54609	-	102	upstream	102	SLTM
chr15	59226172	59226180	9	*	X1329	79811	59171244	59225852	54609	-	319	upstream	319	SLTM
chr15	59226203	59226215	13	*	X1330	79811	59171244	59225852	54609	-	350	upstream	350	SLTM
chr15	60691103	60691109	7	*	X1331	302	60639350	60690185	50836	-	917	upstream	917	ANXA2
chr15	60691111	60691129	19	*	X1332	302	60639350	60690185	50836	-	925	upstream	925	ANXA2
chr15	64125973	64125990	18	*	X1333	8925	63900817	64126147	225331	-	0	inside	156	HERC1
chr15	66679336	66679345	10	*	X1334	5604	66679211	66783882	104672	+	0	inside	124	MAP2K1
chr15	72410435	72410443	9	*	X1335	4649	72118361	72410440	292080	-	0	overlapStart	0	MYO9A
chr15	72410483	72410493	11	*	X1336	4649	72118361	72410440	292080	-	42	upstream	42	MYO9A
chr15	73344470	73344478	9	*	X1337	4756	73344825	73597547	252723	+	346	upstream	346	NEO1
chr15	74725993	74726000	8	*	X1338	8482	74701630	74726299	24670	-	0	inside	298	SEMA7A
chr15	75287898	75287902	5	*	X1340	192683	75287876	75313836	25961	+	0	inside	21	SCAMP5
chr15	79103594	79103603	10	*	X1344	11173	79051545	79103773	52229	-	0	inside	169	ADAMTS7
chr15	79603391	79603395	5	*	X1345	23423	79603491	79704334	100844	+	95	upstream	95	TMED3
chr15	82339112	82339125	14	*	X1346	84206	82334119	82338484	4366	-	627	upstream	627	MEX3B
chr15	93426057	93426065	9	*	X1347	100507217	93426073	93441977	15905	+	7	upstream	7	CHASERR
chr15	93447671	93447674	4	*	X1348	100422995	93447629	93447705	77	+	0	inside	41	MIR3175
chr15	99191725	99191736	12	*	X1349	3480	99192761	99507759	314999	+	1024	upstream	1024	IGF1R
chr15	99191745	99191760	16	*	X1350	3480	99192761	99507759	314999	+	1000	upstream	1000	IGF1R
chr15	100106117	100106128	12	*	X1351	4205	100106133	100256629	150497	+	4	upstream	4	MEF2A
chr15	100106276	100106286	11	*	X1352	4205	100106133	100256629	150497	+	0	inside	142	MEF2A
chr15	101792692	101792700	9	*	X1353	22856	101715928	101792137	76210	-	554	upstream	554	CHSY1
chr15	101835496	101835505	10	*	X1354	6627	101821715	101835460	13746	-	35	upstream	35	SNRPA1
chr15	101835573	101835582	10	*	X1355	6627	101821715	101835460	13746	-	112	upstream	112	SNRPA1
chr16	686439	686440	2	*	X1357	84326	684429	686347	1919	-	91	upstream	91	METTL26
chr16	770909	770917	9	*	X1358	65990	771142	772590	1449	+	224	upstream	224	ANTKMT
chr16	1823063	1823072	10	*	X1359	197342	1823229	1826340	3112	+	156	upstream	156	EME2
chr16	1823063	1823072	10	*	X1359	4832	1820321	1821710	1390	-	1352	upstream	1352	NME3
chr16	1823063	1823072	10	*	X1359	65993	1821896	1823140	1245	-	0	inside	67	MRPS34
chr16	2802949	2802962	14	*	X1362	100128788	2787077	2802601	15525	-	347	upstream	347	SRRM2-AS1
chr16	2961980	2961988	9	*	X1363	84256	2961980	3001209	39230	+	0	inside	0	FLYWCH1
chr16	4322998	4323004	7	*	X1364	7023	4307187	4323001	15815	-	0	overlapStart	0	TFAP4
chr16	5008579	5008587	9	*	X1365	9717	5008318	5069156	60839	+	0	inside	260	SEC14L5
chr16	5008589	5008597	9	*	X1366	9717	5008318	5069156	60839	+	0	inside	270	SEC14L5
chr16	5008608	5008616	9	*	X1367	9717	5008318	5069156	60839	+	0	inside	289	SEC14L5
chr16	5083679	5083694	16	*	X1373	100507589	5083703	5092968	9266	+	8	upstream	8	NAGPA-AS1
chr16	5083679	5083694	16	*	X1373	51172	5074845	5083942	9098	-	0	inside	247	NAGPA
chr16	5083679	5083694	16	*	X1373	56052	5083703	5137380	53678	+	8	upstream	8	ALG1
chr16	11945393	11945402	10	*	X1374	26156	11928055	11945442	17388	-	0	inside	39	RSL1D1
chr16	11945423	11945434	12	*	X1375	26156	11928055	11945442	17388	-	0	inside	7	RSL1D1
chr16	15982477	15982487	11	*	X1377	123811	15959577	15982447	22871	-	29	upstream	29	CEP20
chr16	23652677	23652687	11	*	X1379	79728	23614483	23652678	38196	-	0	overlapStart	0	PALB2
chr16	23652677	23652687	11	*	X1379	84516	23652687	23685068	32382	+	0	overlapStart	0	DCTN5
chr16	29801890	29801900	11	*	X1380	3835	29802034	29816706	14673	+	133	upstream	133	KIF22
chr16	29817009	29817023	15	*	X1381	4150	29817417	29822504	5088	+	393	upstream	393	MAZ
chr16	30669316	30669328	13	*	X1384	64319	30671243	30682131	10889	+	1914	upstream	1914	FBRS
chr16	30709760	30709768	9	*	X1385	10847	30709914	30756517	46604	+	145	upstream	145	SRCAP
chr16	30709760	30709768	9	*	X1385	730183	30709025	30709810	786	-	0	inside	41	LOC730183
chr16	30709844	30709852	9	*	X1386	10847	30709914	30756517	46604	+	61	upstream	61	SRCAP
chr16	30709844	30709852	9	*	X1386	730183	30709025	30709810	786	-	33	upstream	33	LOC730183
chr16	30709893	30709902	10	*	X1387	10847	30709914	30756517	46604	+	11	upstream	11	SRCAP
chr16	30709893	30709902	10	*	X1387	730183	30709025	30709810	786	-	82	upstream	82	LOC730183
chr16	30710026	30710037	12	*	X1388	10847	30709914	30756517	46604	+	0	inside	111	SRCAP
chr16	30710026	30710037	12	*	X1388	730183	30709025	30709810	786	-	215	upstream	215	LOC730183
chr16	30710303	30710311	9	*	X1389	730183	30709025	30709810	786	-	492	upstream	492	LOC730183
chr16	30710342	30710350	9	*	X1390	730183	30709025	30709810	786	-	531	upstream	531	LOC730183
chr16	30710374	30710384	11	*	X1391	730183	30709025	30709810	786	-	563	upstream	563	LOC730183
chr16	30710403	30710411	9	*	X1392	730183	30709025	30709810	786	-	592	upstream	592	LOC730183
chr16	31085887	31085898	12	*	X1397	79759	31072164	31085641	13478	-	245	upstream	245	ZNF668
chr16	31085887	31085898	12	*	X1397	9726	31085743	31094833	9091	+	0	inside	143	ZNF646
chr16	31191518	31191532	15	*	X1399	2521	31191431	31206192	14762	+	0	inside	86	FUS
chr16	46865176	46865183	8	*	X1401	388272	46835959	46865074	29116	-	101	upstream	101	C16orf87
chr16	58768188	58768197	10	*	X1404	2806	58741035	58768246	27212	-	0	inside	48	GOT2
chr16	69166528	69166541	14	*	X1409	54921	69151912	69166493	14582	-	34	upstream	34	CHTF8
chr16	69166528	69166541	14	*	X1409	84916	69166499	69202937	36439	+	0	inside	28	UTP4
chr16	70285677	70285685	9	*	X1410	118460	70284134	70285833	1700	-	0	inside	147	EXOSC6
chr16	71323316	71323325	10	*	X1411	55783	71316203	71323513	7311	-	0	inside	187	CMTR2
chr16	71918101	71918110	10	*	X1412	55565	71893583	71918093	24511	-	7	upstream	7	ZNF821
chr16	82203840	82203848	9	*	X1415	10200	82181767	82203829	22063	-	10	upstream	10	MPHOSPH6
chr16	84150535	84150544	10	*	X1416	8720	84087369	84150517	63149	-	17	upstream	17	MBTPS1
chr16	87425772	87425787	16	*	X1418	79791	87362942	87425708	62767	-	63	upstream	63	FBXO31
chr16	87425772	87425787	16	*	X1418	81631	87425801	87438380	12580	+	13	upstream	13	MAP1LC3B
chr16	87903083	87903091	9	*	X1419	8140	87863629	87903100	39472	-	0	inside	8	SLC7A5
chr16	87984419	87984430	12	*	X1420	54971	87984238	88110924	126687	+	0	inside	180	BANP
chr16	88878218	88878227	10	*	X1423	353	88875877	88878342	2466	-	0	inside	114	APRT
chr16	89160179	89160187	9	*	X1424	197322	89160217	89222171	61955	+	29	upstream	29	ACSF3
chr16	89160332	89160341	10	*	X1425	197322	89160217	89222171	61955	+	0	inside	114	ACSF3
chr16	89627299	89627307	9	*	X1429	606500	89627838	89627909	72	+	530	upstream	530	SNORD68
chr16	89627299	89627307	9	*	X1429	6137	89627065	89633237	6173	+	0	inside	233	RPL13
chr16	89883100	89883108	9	*	X1430	2175	89803959	89883065	79107	-	34	upstream	34	FANCA
chr17	900234	900242	9	*	X1432	29928	900357	905390	5034	+	114	upstream	114	TIMM22
chr17	1303530	1303538	9	*	X1433	7531	1247834	1303556	55723	-	0	inside	17	YWHAE
chr17	1733262	1733262	1	*	X1435	114826	1682829	1733175	50347	-	86	upstream	86	SMYD4
chr17	1733262	1733262	1	*	X1435	6117	1733273	1802848	69576	+	10	upstream	10	RPA1
chr17	2207245	2207250	6	*	X1436	23293	1963133	2207069	243937	-	175	upstream	175	SMG6
chr17	2207245	2207250	6	*	X1436	63826	2207248	2228553	21306	+	0	overlapStart	0	SRR
chr17	2239729	2239737	9	*	X1437	9905	2240806	2284348	43543	+	1068	upstream	1068	SGSM2
chr17	2304534	2304547	14	*	X1440	4335	2287354	2304258	16905	-	275	upstream	275	MNT
chr17	4843237	4843247	11	*	X1444	26001	4843630	4848517	4888	+	382	upstream	382	RNF167
chr17	4843237	4843247	11	*	X1444	8402	4840426	4843462	3037	-	0	inside	214	SLC25A11
chr17	4843274	4843282	9	*	X1445	26001	4843630	4848517	4888	+	347	upstream	347	RNF167
chr17	4843274	4843282	9	*	X1445	8402	4840426	4843462	3037	-	0	inside	179	SLC25A11
chr17	4843295	4843305	11	*	X1446	26001	4843630	4848517	4888	+	324	upstream	324	RNF167
chr17	4843295	4843305	11	*	X1446	8402	4840426	4843462	3037	-	0	inside	156	SLC25A11
chr17	4852271	4852279	9	*	X1447	5216	4848945	4852381	3437	-	0	inside	101	PFN1
chr17	5342245	5342254	10	*	X1448	708	5336099	5342471	6373	-	0	inside	216	C1QBP
chr17	7477234	7477242	9	*	X1449	652965	7478031	7478165	135	+	788	upstream	788	SNORA48
chr17	7487119	7487130	12	*	X1450	9526	7486965	7496107	9143	+	0	inside	153	MPDU1
chr17	8059632	8059644	13	*	X1451	5187	8043788	8059678	15891	-	0	inside	33	PER1
chr17	8090235	8090243	9	*	X1452	100500892	8090493	8090577	85	+	249	upstream	249	NA
chr17	8090235	8090243	9	*	X1452	100616406	8090263	8090322	60	+	19	upstream	19	MIR4521
chr17	8287369	8287409	41	*	X1453	6154	8280834	8286565	5732	-	803	upstream	803	RPL26
chr17	15903038	15903046	9	*	X1454	125150	15879875	15903006	23132	-	31	upstream	31	ZSWIM7
chr17	17141057	17141067	11	*	X1456	201163	17115527	17140502	24976	-	554	upstream	554	FLCN
chr17	17141057	17141067	11	*	X1456	201164	17104309	17140502	36194	-	554	upstream	554	PLD6
chr17	17942721	17942731	11	*	X1458	79018	17942611	17971718	29108	+	0	inside	109	GID4
chr17	17942721	17942731	11	*	X1458	91647	17918373	17942480	24108	-	240	upstream	240	ATPAF2
chr17	17942769	17942778	10	*	X1459	79018	17942611	17971718	29108	+	0	inside	157	GID4
chr17	17942769	17942778	10	*	X1459	91647	17918373	17942480	24108	-	288	upstream	288	ATPAF2
chr17	17942781	17942789	9	*	X1460	79018	17942611	17971718	29108	+	0	inside	169	GID4
chr17	17942781	17942789	9	*	X1460	91647	17918373	17942480	24108	-	300	upstream	300	ATPAF2
chr17	17942920	17942924	5	*	X1461	91647	17918373	17942480	24108	-	439	upstream	439	ATPAF2
chr17	26972167	26972175	9	*	X1463	9703	26941458	26972177	30720	-	0	inside	1	KIAA0100
chr17	26972204	26972213	10	*	X1464	9703	26941458	26972177	30720	-	26	upstream	26	KIAA0100
chr17	26972301	26972309	9	*	X1465	9703	26941458	26972177	30720	-	123	upstream	123	KIAA0100
chr17	27717253	27717266	14	*	X1467	100616122	27717680	27717748	69	+	413	upstream	413	MIR4523
chr17	27717253	27717266	14	*	X1467	57551	27717943	27878921	160979	+	676	upstream	676	TAOK1
chr17	28257349	28257357	9	*	X1468	85464	27952965	28257018	304054	-	330	upstream	330	SSH2
chr17	34136740	34136748	9	*	X1472	8148	34136459	34174246	37788	+	0	inside	280	TAF15
chr17	34842476	34842485	10	*	X1473	9326	34842473	34855154	12682	+	0	inside	2	ZNHIT3
chr17	35306141	35306162	22	*	X1474	26574	35306175	35414171	107997	+	12	upstream	12	AATF
chr17	36831340	36831351	12	*	X1475	100170841	36827959	36831187	3229	-	152	upstream	152	EPOP
chr17	38296613	38296622	10	*	X1476	22794	38296507	38328431	31925	+	0	inside	105	CASC3
chr17	38296628	38296683	56	*	X1477	22794	38296507	38328431	31925	+	0	inside	120	CASC3
chr17	41116479	41116488	10	*	X1480	80755	41102543	41116515	13973	-	0	inside	26	AARSD1
chr17	42277201	42277215	15	*	X1483	56970	42269173	42275529	6357	-	1671	upstream	1671	ATXN7L3
chr17	42277258	42277272	15	*	X1484	56970	42269173	42275529	6357	-	1728	upstream	1728	ATXN7L3
chr17	45000427	45000436	10	*	X1486	9570	45000486	45104994	104509	+	49	upstream	49	GOSR2
chr17	45772180	45772192	13	*	X1487	9755	45772630	45789429	16800	+	437	upstream	437	TBKBP1
chr17	45772394	45772406	13	*	X1488	9755	45772630	45789429	16800	+	223	upstream	223	TBKBP1
chr17	45772472	45772489	18	*	X1489	9755	45772630	45789429	16800	+	140	upstream	140	TBKBP1
chr17	45772640	45772648	9	*	X1490	9755	45772630	45789429	16800	+	0	inside	9	TBKBP1
chr17	46178926	46178936	11	*	X1492	10951	46147414	46178883	31470	-	42	upstream	42	CBX1
chr17	47653216	47653225	10	*	X1494	11248	47653298	47661171	7874	+	72	upstream	72	NXPH3
chr17	47755393	47755401	9	*	X1495	8405	47676246	47755525	79280	-	0	inside	123	SPOP
chr17	47755408	47755416	9	*	X1496	8405	47676246	47755525	79280	-	0	inside	108	SPOP
chr17	47755419	47755429	11	*	X1497	8405	47676246	47755525	79280	-	0	inside	95	SPOP
chr17	49230933	49230941	9	*	X1498	4830	49230897	49239450	8554	+	0	inside	35	NME1
chr17	49230933	49230941	9	*	X1498	654364	49230897	49249105	18209	+	0	inside	35	NME1-NME2
chr17	54912380	54912392	13	*	X1499	339210	54869274	54911256	41983	-	1123	upstream	1123	C17orf67
chr17	56084686	56084697	12	*	X1503	6426	56078280	56084707	6428	-	0	inside	9	SRSF1
chr17	56084732	56084751	20	*	X1504	6426	56078280	56084707	6428	-	24	upstream	24	SRSF1
chr17	56833195	56833203	9	*	X1505	22843	56833230	57062540	229311	+	26	upstream	26	PPM1E
chr17	57642926	57642934	9	*	X1506	79665	57642886	57685713	42828	+	0	inside	39	DHX40
chr17	58042107	58042115	9	*	X1507	51136	58029723	58042117	12395	-	0	inside	1	RNFT1
chr17	58042131	58042146	16	*	X1508	51136	58029723	58042117	12395	-	13	upstream	13	RNFT1
chr17	60005398	60005410	13	*	X1509	57508	59942728	60005377	62650	-	20	upstream	20	INTS2
chr17	62223225	62223234	10	*	X1513	677842	62223699	62223831	133	+	464	upstream	464	SNORA50C
